source,title,description,category,publishedAt
20 Minuten,"«Ryan Air»-Flieger «gekapert» : Lukaschenko lässt Flug von Athen nach Vilnius in Minsk notlanden, um Journalisten zu verhaften",Ein Flugzeug von Athen nach Litauen wurde in Belarus zur Notlandung gezwungen. Dabei wurde ein belarussischer Oppositioneller verhaftet.,world,2021-05-23T15:39:50Z
20 Minuten,Kalb verwaist : Zwei Nashörner in Naturschutzpark in Namibia brutal getötet,Die Hörner von Nashörnern sind etwa gleich viel wert wie Gold. Wilderer töten darum in Afrika jedes Jahr Hunderte der Tiere. Ein Fall in Namibia lässt nun aufhorchen.,world,2021-05-23T12:56:18Z
20 Minuten,Ballermann ist zurück : «Das fühlt sich an wie eine Wiedergeburt»,Auf Mallorca kehrt langsam die Normalität zurück. Seit Sonntag ist die Innengastronomie wieder offen und bald können alle Corona-Geimpften wieder ins Land einreisen.,world,2021-05-23T11:47:19Z
BLICK,"Indische Regierung verbietet Begriff ""indische Variante"" in Online-Medien","Die Regierung in Indien will verhindern, dass das Land in Verbindung mit einer Corona-Mutation gebracht wird und hat daher den Begriff «indische Variante» kurzerhand verboten.",world,2021-05-23T08:16:47Z
Schweizer Radio und Fernsehen (SRF),Plötzliches Unwetter - 21 Menschen sterben bei Gebirgs-Marathon in China,Bei einem Ultramarathon in China sind 21 Teilnehmer aufgrund eines plötzlich einsetzenden Unwetters ums Leben gekommen.,world,2021-05-23T08:08:00Z
20 Minuten,Republik Kongo : Tausende flüchten nach Vulkanausbruch,Im Osten der Demokratischen Republik Kongo ist der 3470 Meter hohe Vulkan Nyiragongo ausgebrochen. Erinnerungen an den schweren Ausbruch von 2002 werden wach.,world,2021-05-23T04:49:35Z
BLICK,Tragödie in den USA: auf dem Weg in den Kindergarten erschossen,Mutter geriet mit anderem Autofahrer in Konflikt.,world,2021-05-23T04:11:58Z
20 Minuten,Schweres Unwetter - Mindestens 20 Läufer sterben bei Ultramarathon in China,Nach etwa einem Viertel der Strecke passierte das Unglück: Hagel und Eisreigen hat die Teilnehmer eines 100-Kilometer-Rennens überrascht. Für einige kam jede Hilfe zu spät.,world,2021-05-23T02:25:20Z
Schweizer Radio und Fernsehen (SRF),Lava nähert sich Stadt - Tausende in Kongo-Kinshasa fliehen wegen Vulkanausbruch,Nach dem Ausbruch des Nyiragongo in Kongo-Kinshasa sind Tausende Menschen aus der Millionenstadt Goma auf der Flucht.,world,2021-05-23T02:25:00Z
Schweizer Radio und Fernsehen (SRF),Das Neueste zur Coronakrise - EU-Wirtschaftsminister hoffnungsvoll für Zeit nach Corona,Ecofin-Rat erwartet gute Aussichten für eine Wirtschaftserholung bis Ende 2022 auf den Stand von vor der Corona-Krise.,world,2021-05-22T22:48:54Z
Schweizer Radio und Fernsehen (SRF),Kabine abgestürzt - Seilbahn-Unglück bei Stresa: Zahl der Toten steigt auf 14,Eine Seilbahnkabine ist kurz vor der Bergstation abgestürzt. Ein Kind ist am Abend in einem Spital in Turin gestorben.,world,2021-05-23T19:44:00Z
