source,title,description,category,publishedAt
BLICK,Schweigegeld-Untersuchung beendet: Trump hat endlich Ruhe vor Stormy Daniel,Die Untersuchung gegen Donald Trump im Schweigeld-Skandal wird eingestellt. Ex-Anwalt Michael Cohen zürnt.,world,2021-05-07T19:01:21Z
BLICK,Mamma mia! Italien zofft sich wegen eines Pizza-Automaten,Pizza rund um die Uhr: In Italiens Hauptstadt Rom spaltet der Pizza-Automat «Mr. Go» die Gemüter über den italienischen Fastfood-Klassiker. Seit gut einem Monat steht der rote Automatik-Pizzabäcker im Stadtteil Nomentano nordöstlich des Hauptbahnhofes.,world,2021-05-07T16:52:52Z
BLICK,USA: Bub bestellt Spongebob-Glace - für 2600 US-Dollar,"Der kleine Noah (4) aus New York wollte unbedingt ein Spongebob-Eis haben und bestellte sich die Leckerei im Internet. Allerdings nicht nur ein Eis, sondern gleich 51 Kisten. Kostenpunkt: mehr als umgerechnet 2400 Franken. Zu viel für seine Mutter.",world,2021-05-07T13:27:08Z
BLICK,So viel legen wir im Homeoffice an Gewicht zu,"Wer seit Monaten am heimischen Schreibtisch arbeitet, bewegt sich weniger und geht seltener an die frische Luft. Das hat Auswirkungen auf die Gesundheit. Und aufs Körpergewicht.",world,2021-05-07T09:49:39Z
20 Minuten,China : Haustiere werden ohne Luft und Nahrung in Paketen verschickt,"Wer sich selbst oder jemand anderes überraschen will, kann sich in China eine sogenannte «Mystery Box» bestellen. Darin enthalten: Ein lebendiges Haustier.",world,2021-05-07T08:46:35Z
BLICK,Scheidung von Bill und Melinda Gates soll für Familien-Streit sorgen,Bill und Melinda Gates gaben vergangenen Montag ihr Ehe-Aus bekannt. In der Familie soll es darum zum Streit gekommen sein. Die Kinder sollen Partei für ihr Mutter ergriffen haben.,world,2021-05-07T08:06:59Z
BLICK,Brasilien: Bisher blutigster Polizeieinsatz in Rio de Janeiro,Bei dem blutigsten Polizeieinsatz in der Geschichte der brasilianischen Millionenmetropole Rio de Janeiro sind über zwei Dutzend Menschen ums Leben gekommen.,world,2021-05-07T06:07:57Z
20 Minuten,Luna Wedler Im Interview,"Zürcherin Luna Wedler verkörpert für ein Social-Media-Projekt Sophie Scholl. Sie stellt die letzten Monate der Widerstandskämpferin nach, die von den Nazis ermordet wurde.",world,2021-05-07T02:48:35Z
20 Minuten,Inhalte geteilt : Twitter blockiert Konten für Umgehung von Trump-Sperre,"Damit die Kommentare von Donald Trump nicht durch eine Hintertüre auf Twitter verbreitet werden können, hat die Online-Plattform Massnahmen ergriffen.",world,2021-05-07T02:29:22Z
20 Minuten,Kondore in Kalifornien : Es gibt nur 200 von ihnen weltweit und 20 von ihnen sind auf diesem Dach gelandet,Auf einem Anwesen in Kalifornien haben sich mehrere riesige Vögel breitgemacht. Die Vogelart ist höchst selten und wird kaum gesichtet – vor allem nicht in so grossen Gruppen.,world,2021-05-06T20:21:23Z
Schweizer Radio und Fernsehen (SRF),"Servette erneut bezwungen - Dank Hofmann ""die Sterne erobert"": Zug ist Schweizer Meister!",Der EV Zug gewinnt auch das 3. Spiel der Serie und darf sich zum 2. Mal in der Klubgeschichte Schweizer Meister nennen.,world,2021-05-07T20:22:00Z
20 Minuten,Zweiter Titel nach 1998,Der EV Zug gewinnt die Finalserie gegen Servette 3:0. Die Zuger feiern damit den zweiten Meistertitel in der Club-Historie.,world,2021-05-07T20:15:00Z
BLICK,Das Urteil ist da: So bestraft die Uefa die Super-League-Klubs,"Wie angekündigt wird die Uefa gegen jene Klubs hart durchgreifen, die Mitte April den Versuch gestartet haben, eine eigene Super League zu gründen. Am härtesten trifft es wohl Real Madrid, Barcelona und Juventus.",world,2021-05-07T19:17:09Z
Neue Schweizer Zeitung,"Besuchen Sie ""Mars"" mit mir in der neuen Minidokumentation ""Space Traveller"" von Space.com, OUT NOW!","Wolltest du schon immer mal gehen? Mars? Folgen Sie mir, dem leitenden Space.com-Autor Chelsea Judd, als ich Astronaut in einer brandneuen",world,2021-05-07T19:16:28Z
20 Minuten,In 27 Jahren : Weltrekord – Sherpa besteigt zum 25. Mal den Mount Everest,Der Rekordhalter ist der nepalesische Sherpa Kami Rita. Der 51-Jährige verbesserte seinen eigenen Rekord.,world,2021-05-07T16:11:30Z
20 Minuten,Überraschung in Madrid : Paukenschlag – Zverev haut Nadal vor heimischem Publikum raus,"Rafael Nadal auf Sand zu besiegen, gilt im Tennis mit als die schwierigste Aufgabe überhaupt. Alexander Zverev gelang dies im Viertelfinal des ATP-Masters in Madrid in zwei Sätzen.",world,2021-05-07T16:07:26Z
