source,title,description,category,publishedAt
20 Minuten,"Zölle, Löhne, Knospe : Darum kostet Bio-Essen in der Schweiz doppelt so viel wie in Deutschland","Wer beim Shoppen aufs Bio-Label achtet, zahlt schon mal das Zweifache als in Deutschland und Österreich. Das sind die Gründe.",world,2021-05-19T16:38:00Z
20 Minuten,"Kabang : Philippinen trauern um Helden-Hündin, die zwei Mädchen das Leben rettete",Im Jahr 2011 warf sich die Helden-Hündin Kabang vor ein Motorrad und wurde damit zur Lebensretterin. Nun ist Kabang tot.,world,2021-05-19T16:11:17Z
20 Minuten,Hohenems (A) : Wer hat Nina (15) gesehen?,Die 15-jährige Nina Huber aus Hohenems (A) wird vermisst. Sie wurde am Mittwoch zuletzt bei ihrer Freundin in Lauterach (A) gesehen.,world,2021-05-19T14:53:48Z
20 Minuten,auf Nachttisch explodiert : Gwyneth Paltrow wird wegen Vagina-Duftkerze auf fünf Millionen verklagt,"Gwyneth Paltrows ikonische Vagina-Kerze sorgt erneut für Aufsehen: Ein Kunde verklagt ihre Firma Goop, nachdem ein Exemplar in Flammen aufging und explodierte.",world,2021-05-19T14:30:00Z
BLICK,Grösser als Mallorca: Grösster Eisberg der Welt in der Antarktis gesichtet,Auf aktuellen Satellitenbildern wurde der grösste Eisberg der Welt gesichtet. Er ist 170 Kilometer lang und 25 Kilometer breit. Ein Koloss – grösser als Mallorca.,world,2021-05-19T11:49:15Z
BLICK,Corona dürfte Alkoholkonsum verändern,"Die Corona-Pandemie könnte die Trinkgewohnheiten vieler Menschen verändern. Dies geht aus einer neuen OECD-Studie hervor. Der Alkoholkonsum der Schweizerinnen und Schweizer liegt über dem OECD-Schnitt. Rund 4,3 Prozent der Erwachsenen sind hierzulande alkoholabhängig.",world,2021-05-19T11:39:39Z
BLICK,Europa: EU will Geimpfte wieder einreisen lassen,Die EU-Staaten wollen vollständig gegen das Coronavirus Geimpfte aus aller Welt wieder einreisen lassen.,world,2021-05-19T11:01:16Z
20 Minuten,Franziska Giffey : Doktorarbeit abgeschrieben? Deutsche Ministerin tritt zurück,"Nach Plagiatsvorwürfen gegen die deutsche Familienministerin im Bezug auf ihre Doktorarbeit, gibt Franziska Giffey (SPD) ihren Rücktritt bekannt.",world,2021-05-19T10:35:17Z
BLICK,Italien: Impfungen am Strand abgelehnt,Italienische Regionen wollen den Tourismus ankurbeln – und zwar mit einem verlockenden Angebot. Bei der Regierung stösst das Vorhaben jedoch auf Ablehnung.,world,2021-05-19T10:34:57Z
Schweizer Radio und Fernsehen (SRF),Südtirol - Stausee gibt Dorf-Ruinen frei,"In Südtirol sind Reste eines versunkenen Dorfes wieder an der Oberfläche erschienen, weil der Stausee saniert wird.",world,2021-05-19T09:35:00Z
BLICK,"Herzogin Meghan teilt Botschaft im ""The Me You Can't See""-Trailer",Prinz Harry wird am 21. Mai in der Apple TV+-Serie «The Me You Can't See» zu sehen sein. Darin geht es um psychische Gesundheit. Im Trailer ist auch Ehefrau Herzogin Meghan mit dabei – und teilt eine versteckte Botschaft.,world,2021-05-19T20:11:57Z
Neue Schweizer Zeitung,Microsoft wird den Internet Explorer im Juni 2022 endgültig eliminieren,"Es ist gewesen . Microsoft hat endlich angekündigt, wann der Stecker aus dem Internet Explorer gezogen werden soll. Das Unternehmen wird IE 11-Desktop-App",world,2021-05-19T20:09:10Z
Schweizer Radio und Fernsehen (SRF),Per Ende Mai - Fifa-Affäre: Ausserordentlicher Bundesanwalt legt Mandat nieder,"Vor zwei Wochen war er in den Ausstand gesetzt worden, nun hat Stefan Keller seinen Rücktritt bekannt gegeben.",world,2021-05-19T18:29:00Z
20 Minuten,Gemeindepräsident von St. Moritz,Gemeindepräsident und Künstler Christian Jott Jenny wurde vom Vorwurf einer Urheberrechtsverletzung freigesprochen. Das Urteil ist noch nicht rechtskräftig.,world,2021-05-19T16:16:21Z
BLICK,150'000 Raketen stehen bereit - Hisbollah bläst zum Angriff auf Israel,"Nicht nur im Gazastreifen, auch im nördlichen Libanon sind die ersten Raketen gegen Israel gezündet worden. Die Hisbollah ist für einen Einsatz bereit – mit einem grossen Waffenarsenal.",world,2021-05-19T15:33:56Z
Schweizer Radio und Fernsehen (SRF),1. Profisieg des Zürchers - Grosser Coup beim Giro: Mauro Schmid gewinnt die 11. Etappe,Der Schweizer Mauro Schmid holt auf der 11. Giro-Etappe überraschend seinen 1. Sieg auf Profi-Stufe.,world,2021-05-19T15:28:00Z
Schweizer Radio und Fernsehen (SRF),29 Spieler nominiert - Ndoye und Zeqiri dürfen ins EM-Camp,Nati-Coach Petkovic hat am Mittwoch das 29 Mann umfassende Kader für das Trainingscamp in Bad Ragaz bekannt gegeben.,world,2021-05-19T15:17:07Z
Telebasel,"Gestohlenes Nummernschild ""BL 1"" wieder aufgetaucht",Damit hatten die Inhaber der Garage Keigel wohl nicht gerechnet: Das gestohlene Nummernschild «BL 1» ist wieder aufgetaucht. Es wurde anonym zurückgegeben.,world,2021-05-19T14:56:35Z
Schweizer Radio und Fernsehen (SRF),Das Neueste zur Coronakrise - Bundesrat konkretisiert den Einsatz des Covid-Zertifikats,Ab 7. Juni sollen erste Covid-Zertifikate ausgestellt werden. Zudem sollen Impfstoffe und Arzneimittel gefördert werden.,world,2021-05-19T13:01:00Z
Telebasel,"Jetzt live - ""Das Covid-Zertifikat ist eine Lösung und kein Zwang""",Um 15 Uhr informiert Gesundheitsminister Alain Berset über die neusten Entscheide des Bundesrats zum Coronavirus. Telebasel berichtet live.,world,2021-05-19T12:27:53Z
Itmagazine.ch,Microsoft stellt Support für Internet Explorer ein,"Microsoft kündigt an, den Internet Explorer nach 25 Jahren im Juni 2022 in Rente zu schicken. Bereits kommenden August wird der Support für Microsoft 365 eingestellt.",world,2021-05-19T19:01:05Z
20 Minuten,Adligenswil LU - Mysteriöser Fall – Polizei möchte den Mann mit den Hunden sprechen,"Ein Mann, der mit seinen beiden Hunden am Dienstag in Adligenswil spazieren war und gegen 17 Uhr die Bushaltestelle «Blatte» passierte, soll sich bei der Polizei melden: Diese erhofft sich Auskünfte über einen anderen Mann in einem schwarzen Auto.",world,2021-05-19T17:39:21Z
Tagesanzeiger.ch,Tennis-Märchen in Genf - Stricker tanzt auch im Regen – Viertelfinal gegen Federer-Bezwinger,Nach Marin Cilic schlägt der 18-jährige Berner mit Marton Fucsovics einen zweiten Top-50-Spieler. Nun wartet der Spanier Pablo Andujar.,world,2021-05-19T17:16:24Z
Tagesanzeiger.ch,Krieg im Nahen Osten - Die israelische Armee ist noch nicht fertig,"Israel führt genau Buch darüber, wie wirksam seine bisherigen militärischen Schläge waren. Sie seien schon weit gekommen, sagt ein ranghoher Offizier, aber am Ziel sind die Streitkräfte offenbar noch nicht. Denn es geht ihnen um mehr als nur um die Hamas.",world,2021-05-19T16:04:56Z
